Id Categoria;Modalitat;Nom;Descripció;Nom Abreviat;Ordre;CodiExtern
6;FUTBOL 5;PREBENJAMÍ;;;;
7;FUTBOL 5;BENJAMÍ;;;;
8;FUTBOL 5;PREALEVÍ;;;;
9;FUTBOL 5;ALEVÍ;;;;
10;FUTBOL 5;PREINFANTIL;;;;
11;FUTBOL 5;INFANTIL;;;;
12;FUTBOL 5;CADET;;;;
13;FUTBOL 5;JUVENIL;;;;
14;FUTBOL 5;JÚNIOR;;;;
18;BÀSQUET;PREBENJAMÍ;;;;
19;BÀSQUET;BENJAMÍ;;;;
20;BÀSQUET;PREALEVÍ;;;;
21;BÀSQUET;ALEVÍ;;;;
22;BÀSQUET;PREINFANTIL;;;;
23;BÀSQUET;INFANTIL;;;;
24;BÀSQUET;CADET;;;;
25;BÀSQUET;JUVENIL;;;;
26;BÀSQUET;JÚNIOR;;;;
36;BÀSQUET;SÈNIOR;;;;
51;FUTBOL 11;CADET;;;;
53;FUTBOL 11;JUVENIL;;;;
69;HANDBOL;PREBENJAMÍ;;;;
70;HANDBOL;BENJAMÍ;;;;
71;HANDBOL;PREALEVÍ;;;;
72;HANDBOL;ALEVÍ;;;;
73;HANDBOL;PREINFANTIL;;;;
74;HANDBOL;INFANTIL;;;;
75;HANDBOL;CADET;;;;
81;BÀSQUET;TÈCNIC/TÈCNICA;;;;TEC
82;FUTBOL 5;SÈNIOR;;;;
83;FUTBOL 11;INFANTIL;;;;
84;FUTBOL 11;PREINFANTIL;;;;
85;BÀSQUET;DELEGAT;;;;
86;FUTBOL 5;TÈCNIC/TÈCNICA;Persona màxima responsable de l’equip o grup d’esportistes que participa a les competicions del Ceeb. Per poder fer la llicència heu d'estar inscrits al: ROPEC com Entrenador/monitor modalitat (competència federativa) ROPEC com a Monitor Esportiu + Càpsula modalitat (Ceeb o Federació) COPLEC Validació Titulacions LCAFE;;;TEC
87;FUTBOL 5;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
88;FUTBOL 11;TÈCNIC/TÈCNICA;;;;TEC
89;HANDBOL;DELEGAT;;;;
90;HANDBOL;TÈCNIC/TÈCNICA;;;;TEC
91;FUTBOL 11;DELEGAT;;;;
92;VOLEIBOL;PREBENJAMÍ;;;;
93;VOLEIBOL;BENJAMÍ;;;;
94;VOLEIBOL;PREALEVÍ;;;;
95;VOLEIBOL;ALEVÍ;;;;
96;VOLEIBOL;PREINFANTIL;;;;
97;VOLEIBOL;INFANTIL;;;;
98;VOLEIBOL;CADET;;;;
99;VOLEIBOL;JUVENIL;;;;
100;VOLEIBOL;JÚNIOR;;;;
101;VOLEIBOL;SÈNIOR;;;;
102;VOLEIBOL;TÈCNIC/TÈCNICA;;;;TEC
103;VOLEI PLATJA;DELEGAT;;;;
104;VOLEIBOL;TUTOR/TUTORA DE JOC;;;;
105;HANDBOL;TUTOR/TUTORA DE JOC;;;;
106;FUTBOL 5;TUTOR/TUTORA DE JOC;;;;
107;BÀSQUET;TUTOR/TUTORA DE JOC;;;;
108;FUTBOL 7;PREBENJAMÍ;;;;
109;FUTBOL 7;BENJAMÍ;;;;
110;FUTBOL 7;PREALEVÍ;;;;
111;FUTBOL 7;ALEVÍ;;;;
112;FUTBOL 7;PREINFANTIL;;;;
113;FUTBOL 7;INFANTIL;;;;
114;FUTBOL 7;CADET;;;;
115;FUTBOL 7;JUVENIL;;;;
118;FUTBOL 7;TÈCNIC/TÈCNICA;;;;TEC
119;FUTBOL 7;DELEGAT;;;;
121;HOQUEI PATINS;PREBENJAMÍ;;;;
122;HOQUEI PATINS;BENJAMÍ;;;;
123;HOQUEI PATINS;PREALEVÍ;;;;
124;HOQUEI PATINS;ALEVÍ;;;;
125;HOQUEI PATINS;PREINFANTIL;;;;
126;HOQUEI PATINS;INFANTIL;;;;
127;HOQUEI PATINS;CADET;;;;
128;HOQUEI PATINS;JUVENIL;;;;
131;HOQUEI PATINS;TÈCNIC/TÈCNICA;;;;TEC
132;HOQUEI PATINS;DELEGAT;;;;
133;HOQUEI PATINS;TUTOR/TUTORA DE JOC;;;;
135;STREET HOQUEI;ALEVI;;;;
136;STREET HOQUEI;INFANTIL;;;;
137;STREET HOQUEI;TÈCNIC;;;;TEC
138;STREET HOQUEI;DELEGAT;;;;
140;VOLEI PLATJA;BENJAMÍ;;;;
141;VOLEI PLATJA;ALEVÍ;;;;
142;VOLEI PLATJA;INFANTIL;;;;
143;VOLEI PLATJA;CADET;;;;
144;VOLEI PLATJA;JUVENIL;;;;
145;VOLEI PLATJA;JÚNIOR;;;;
146;VOLEI PLATJA;LLIGA JOVE;;;;
147;VOLEI PLATJA;TÈCNIC;;;;TEC
149;FUTBOL PLATJA;BENJAMÍ;;;;
150;FUTBOL PLATJA;ALEVÍ;;;;
151;FUTBOL PLATJA;INFANTIL;;;;
152;FUTBOL PLATJA;CADET;;;;
153;FUTBOL PLATJA;JUVENIL;;;;
154;FUTBOL PLATJA;JÚNIOR;;;;
155;FUTBOL PLATJA;LLIGA JOVE;;;;
156;FUTBOL PLATJA;TÈCNIC;;;;TEC
157;FUTBOL PLATJA;DELEGAT;;;;
158;FUTBOL FLAG;BENJAMI;;;;
159;FUTBOL FLAG;ALEVI;;;;
160;FUTBOL FLAG;INFANTIL;;;;
161;FUTBOL FLAG;CADET;;;;
162;FUTBOL FLAG;JUVENIL;;;;
163;FUTBOL FLAG;TÈCNIC;;;;TEC
164;FUTBOL FLAG;DELEGAT;;;;
166;SHOOT BALL;PREBENJAMI;;;;
167;SHOOT BALL;BENJAMI;;;;
168;SHOOT BALL;ALEVI;;;;
169;SHOOT BALL;INFANTIL;;;;
170;SHOOT BALL;CADET;;;;
171;SHOOT BALL;JUVENIL;;;;
172;SHOOT BALL;TÈCNIC;;;;TEC
173;SHOOT BALL;DELEGAT;;;;
175;GOAL BALL;ALEVI;;;;
176;GOAL BALL;INFANTIL;;;;
177;GOAL BALL;CADET;;;;
178;GOAL BALL;JUVENIL;;;;
179;GOAL BALL;TÈCNIC;;;;TEC
180;GOAL BALL;DELEGAT;;;;
181;KORFBAL;PREBENJAMI;;;;
182;KORFBAL;BENJAMI;;;;
183;KORFBAL;ALEVI;;;;
184;KORFBAL;INFANTIL;;;;
185;KORFBAL;CADET;;;;
186;KORFBAL;JUVENIL;;;;
187;KORFBAL;TÈCNIC;;;;TEC
188;KORFBAL;DELEGAT;;;;
189;LLIGUES D'INICIACIÓ DE BÀSQUET;INFANTIL;;;;
190;LLIGUES D'INICIACIÓ DE BÀSQUET;CADET;;;;
191;LLIGUES D'INICIACIÓ DE BÀSQUET;JUVENIL;;;;
192;LLIGUES D'INICIACIÓ DE BÀSQUET;MENUT;;;;
193;LLIGUES D'INICIACIÓ DE BÀSQUET;MENUDET;;;;
194;LLIGUES D'INICIACIÓ DE BÀSQUET;TÈCNIC;;;;TEC
195;LLIGUES D'INICIACIÓ DE BÀSQUET;DELEGAT;;;;
199;LLIGUES D'INICIACIÓ DE FUTBOL 5;MENUT;;;;
200;LLIGUES D'INICIACIÓ DE FUTBOL 5;MENUDET;;;;
201;LLIGUES D'INICIACIÓ DE FUTBOL 5;TÈCNIC;;;;TEC
202;LLIGUES D'INICIACIÓ DE FUTBOL 5;DELEGAT;;;;
203;LLIGUES D'INICIACIÓ D'HOQUEI PATINS;MENUT;;;;
204;LLIGUES D'INICIACIÓ D'HOQUEI PATINS;MENUDET;;;;
205;LLIGUES D'INICIACIÓ D'HOQUEI PATINS;TÈCNIC;;;;TEC
206;LLIGUES D'INICIACIÓ D'HOQUEI PATINS;DELEGAT;;;;
216;TROBADES DE FUTBOL 5;MENUT;;;;
217;TROBADES DE FUTBOL 5;MENUDET;;;;
218;TROBADES DE FUTBOL 5;TÈCNIC;;;7;TEC
219;TROBADES DE FUTBOL 5;DELEGAT;;;;
220;CROS;PREBENJAMÍ;;;;
221;BITLLES CATALANES;BENJAMI;;;;
222;CROS;ALEVÍ;;;;
223;CROS;INFANTIL;;;;
224;CROS;CADET;;;;
225;BITLLES CATALANES;JUVENIL;;;;
228;TENNIS TAULA;PREBENJAMÍ;;;;
229;TENNIS TAULA;BENJAMÍ;;;;
230;TENNIS TAULA;ALEVÍ;;;;
231;TENNIS TAULA;INFANTIL;;;;
232;TENNIS TAULA;CADET;;;;
233;TENNIS TAULA;JUVENIL;;;;
234;TENNIS TAULA;TÈCNIC/A;;;;TEC
235;TENNIS TAULA;DELEGAT/DA;;;;
236;BÀDMINTON;PREBENJAMÍ;;;;
237;BÀDMINTON;BENJAMÍ;;;;
238;BÀDMINTON;ALEVÍ;;;;
239;BÀDMINTON;INFANTIL;;;;
240;BÀDMINTON;CADET;;;;
241;BÀDMINTON;JUVENIL;;;;
242;BÀDMINTON;TÈCNIC/A;;;;TEC
243;BÀDMINTON;DELEGAT/DA;;;;
244;CURSES D'ORIENTACIÓ;PREBENJAMÍ;;;;
245;CURSES D'ORIENTACIÓ;BENJAMÍ;;;;
246;CURSES D'ORIENTACIÓ;ALEVÍ;;;;
247;CURSES D'ORIENTACIÓ;INFANTIL;;;;
248;CURSES D'ORIENTACIÓ;CADET;;;;
249;CURSES D'ORIENTACIÓ;JUVENIL;;;;
250;CURSES D'ORIENTACIÓ;TÈCNIC/A;;;;TEC
251;CURSES D'ORIENTACIÓ;DELEGAT/DA;;;;
252;TRAMPOLÍ;PREBENJAMÍ;;;;
253;TRAMPOLÍ;BENJAMÍ;;;;
254;TRAMPOLÍ;ALEVÍ;;;;
255;TRAMPOLÍ;INFANTIL;;;;
256;TRAMPOLÍ;CADET;;;;
257;TRAMPOLÍ;JUVENIL;;;;
258;TRAMPOLÍ;TÈCNIC/A;;;;TEC
259;TRAMPOLÍ;DELEGAT/DA;;;;
260;AERÒBIC;PREBENJAMÍ;;;;
261;AERÒBIC;BENJAMÍ;;;;
262;AERÒBIC;ALEVÍ;;;;
263;AERÒBIC;INFANTIL;;;;
264;AERÒBIC;CADET;;;;
265;AERÒBIC;JUVENIL;;;;
266;AERÒBIC;TÈCNIC;;;;TEC
267;AERÒBIC;DELEGAT;;;;
268;PROVES COMBINADES D' ATLETISME;PREBENJAMI;;;;
269;PROVES COMBINADES D' ATLETISME;BENJAMI;;;;
270;PROVES COMBINADES D' ATLETISME;ALEVI;;;;
276;GIMNÀSTICA RÍTMICA;PREBENJAMÍ;;;;
277;GIMNÀSTICA RÍTMICA;BENJAMÍ;;;;
278;GIMNÀSTICA RÍTMICA;ALEVÍ;;;;
279;GIMNÀSTICA RÍTMICA;INFANTIL;;;;
280;GIMNÀSTICA RÍTMICA;CADET;;;;
281;GIMNÀSTICA RÍTMICA;JUVENIL;;;;
282;GIMNÀSTICA RÍTMICA;SÈNIOR;;;;
283;GIMNÀSTICA RÍTMICA;TÈCNIC/A;;;;TEC
284;GIMNÀSTICA RÍTMICA;DELEGAT/DA;;;;
285;GIMNÀSTICA ARTÍSTICA;PREBENJAMÍ;;;;
286;GIMNÀSTICA ARTÍSTICA;BENJAMÍ;;;;
287;GIMNÀSTICA ARTÍSTICA;ALEVÍ;;;;
288;GIMNÀSTICA ARTÍSTICA;INFANTIL;;;;
289;GIMNÀSTICA ARTÍSTICA;CADET;;;;
290;GIMNÀSTICA ARTÍSTICA;JUVENIL;;;;
291;GIMNÀSTICA ARTÍSTICA;JÚNIOR;;;;
292;GIMNÀSTICA ARTÍSTICA;TÈCNIC/A;;;;TEC
294;NATACIÓ;PREBENJAMÍ;;;;
295;NATACIÓ;BENJAMÍ;;;;
296;NATACIÓ;ALEVÍ;;;;
297;NATACIÓ;INFANTIL;;;;
298;NATACIÓ;CADET;;;;
299;NATACIÓ;JUVENIL;;;;
300;NATACIÓ;TÈCNIC/A;;;;TEC
301;NATACIÓ;DELEGAT/DA;;;;
302;NATACIÓ ARTÍSTICA;PREBENJAMÍ;;;;
303;NATACIÓ ARTÍSTICA;BENJAMÍ;;;;
304;NATACIÓ ARTÍSTICA;ALEVÍ;;;;
305;NATACIÓ ARTÍSTICA;INFANTIL;;;;
306;NATACIÓ ARTÍSTICA;CADET;;;;
307;NATACIÓ ARTÍSTICA;JUVENIL;;;;
308;NATACIÓ ARTÍSTICA;TÈCNIC/A;;;;TEC
309;NATACIÓ ARTÍSTICA;DELEGAT/DA;;;;
310;ESCACS;PREBENJAMÍ;;;;
311;ESCACS;BENJAMÍ;;;;
312;ESCACS;ALEVÍ;;;;
313;ESCACS;INFANTIL;;;;
314;ESCACS;CADET;;;;
315;ESCACS;JUVENIL;;;;
316;ESCACS;TÈCNIC/A;;;;TEC
317;ESCACS;DELEGAT/DA;;;;
318;JUDO;PREBENJAMÍ;;;;
319;JUDO;BENJAMÍ;;;;
320;JUDO;ALEVÍ;;;;
321;JUDO;INFANTIL;;;;
322;JUDO;CADET;;;;
323;JUDO;JUVENIL;;;;
324;JUDO;TÈCNIC/A;;;;TEC
325;JUDO;DELEGAT/DA;;;;
326;TAEKWONDO;BENJAMÍ;;;;
327;TAEKWONDO;ALEVÍ;;;;
328;TAEKWONDO;PREBENJAMÍ;;;;
329;TAEKWONDO;INFANTIL;;;;
330;TAEKWONDO;CADET;;;;
331;PATINATGE ARTÍSTIC;PREBENJAMÍ;;;;
332;PATINATGE ARTÍSTIC;BENJAMÍ;;;;
333;PATINATGE ARTÍSTIC;ALEVÍ;;;;
334;PATINATGE ARTÍSTIC;INFANTIL;;;;
335;PATINATGE ARTÍSTIC;CADET;;;;
336;PATINATGE ARTÍSTIC;JUVENIL;;;;
337;PATINATGE ARTÍSTIC;JÚNIOR;;;;
338;PATINATGE ARTÍSTIC;TÈCNIC/A;;;;TEC
339;PATINATGE ARTÍSTIC;DELEGAT/DA;;;;
340;ESQUÍ;PREBENJAMI;;;;
341;ESQUÍ;BENJAMI;;;;
342;ESQUÍ;ALEVI;;;;
343;ESQUÍ;INFANTIL;;;;
344;ESQUÍ;CADET;;;;
345;ESQUÍ;JUVENIL;;;;
346;TROBADA DANSA, JAZZ, HIP HOP;PREBENJAMI;;;;
347;TROBADA DANSA, JAZZ, HIP HOP;BENJAMI;;;;
348;TROBADA DANSA, JAZZ, HIP HOP;ALEVI;;;;
349;TROBADA DANSA, JAZZ, HIP HOP;INFANTIL;;;;
350;TROBADA DANSA, JAZZ, HIP HOP;CADET;;;;
351;TROBADA DANSA, JAZZ, HIP HOP;JUVENIL;;;;
352;TROBADA DANSA, JAZZ, HIP HOP;TÈCNIC;;;;TEC
353;TROBADA DANSA, JAZZ, HIP HOP;DELEGAT/DA;;;;
354;VELA;PREBENJAMI;;;;
355;VELA;BENJAMI;;;;
356;VELA;ALEVI;;;;
357;VELA;INFANTIL;;;;
358;VELA;CADET;;;;
359;VELA;JUVENIL;;;;
360;VELA;TÈCNIC;;;;TEC
361;VELA;DELEGAT;;;;
362;TENNIS;PREBENJAMÍ;;;;
363;TENNIS;BENJAMÍ;;;;
364;TENNIS;ALEVÍ;;;;
365;TENNIS;INFANTIL;;;;
366;TENNIS;CADET;;;;
367;TENNIS;JUVENIL;;;;
368;TENNIS;TÈCNIC;;;;TEC
369;TENNIS;DELEGAT;;;;
378;ESPORTS SENSE BARRERES (Futbol 5);DELEGAT;;;;
380;PLA CATALÀ ESPORT ESCOLA;PREBENJAMI;;;;
381;PLA CATALÀ ESPORT ESCOLA;BENJAMI;;;;
382;PLA CATALÀ ESPORT ESCOLA;ALEVI;;;;
383;PLA CATALÀ ESPORT ESCOLA;INFANTIL;;;;
384;PLA CATALÀ ESPORT ESCOLA;CADET;;;;
385;PLA CATALÀ ESPORT ESCOLA;JUVENIL;;;;
386;PLA CATALÀ ESPORT ESCOLA;TÈCNIC;;;;TEC
387;PLA CATALÀ ESPORT ESCOLA;DELEGAT;;;;
388;ESPECIAL;PREBENJAMÍ;;;;
389;ESPECIAL;BENJAMÍ;;;;
390;ESPECIAL;ALEVÍ;;;;
391;ESPECIAL;INFANTIL;;;;
392;ESPECIAL;CADET;;;;
393;ESPECIAL;JUVENIL;;;;
394;ESPECIAL;JÚNIOR;;;;
396;ESPECIAL;TÈCNIC;;;;TEC
397;ESPECIAL;DELEGAT;;;;
398;TROBADA DE GIMNÀSTICA RÍTMICA;PREBENJAMI;;;;
399;TROBADA DE GIMNÀSTICA RÍTMICA;BENJAMI;;;;
400;TROBADA DE GIMNÀSTICA RÍTMICA;ALEVI;;;;
401;TROBADA DE GIMNÀSTICA RÍTMICA;INFANTIL;;;;
402;TROBADA DE GIMNÀSTICA RÍTMICA;CADET;;;;
403;TROBADA DE GIMNÀSTICA RÍTMICA;JUVENIL;;;;
404;TROBADA DE GIMNÀSTICA RÍTMICA;TÈCNIC/A;;;;TEC
405;TROBADA DE GIMNÀSTICA RÍTMICA;DELEGAT/DA;;;;
406;VOLEIBOL;DELEGAT;;;;
407;FUTBOL 7;TUTOR/TUTORA DE JOC;;;;
409;CROS;BENJAMÍ;;;;
410;CROS;JUVENIL;;;;
442;ESPECIAL;EDUCACIO INFANTIL;;;;
451;TENNIS;EDUCACIO INFANTIL;;;;
452;GIMNÀSTICA RÍTMICA;EDUCACIÓ INFANTIL;;;;
454;CURSES D'ORIENTACIÓ;EDUCACIÓ INFANTIL;;;;
456;TAEKWONDO;EDUCACIÓ INFANTIL;;;;
457;TROBADA DANSA, JAZZ, HIP HOP;EDUCACIÓ INFANTIL;;;;
458;PLA CATALÀ ESPORT ESCOLA;EDUCACIO INFANTIL;;;;
459;LLIGUES D'INICIACIÓ DE FUTBOL 7;MENUT;;;;
460;LLIGUES D'INICIACIÓ DE FUTBOL 7;MENUDET;;;;
461;LLIGUES D'INICIACIÓ DE FUTBOL 7;TÈCNIC;;;;TEC
462;LLIGUES D'INICIACIÓ DE FUTBOL 7;DELEGAT;;;;
463;JUDO;EDUCACIÓ INFANTIL;;;;
464;ESCACS;EDUCACIÓ INFANTIL;;;;
466;TROBADES DE BÀSQUET;MENUDET;;;;
467;TROBADES DE BÀSQUET;MENUT;;;;
472;TROBADES DE BÀSQUET;TÈCNIC;;;;TEC
473;TROBADES DE BÀSQUET;DELEGAT;;;;
482;ESPORTS SENSE BARRERES (Futbol 5);LLIGA JOVE;;;;
485;TROBADA DE PATINATGE ARTÍSTIC;PREBENJAMI;;;;
486;TROBADA DE PATINATGE ARTÍSTIC;BENJAMI;;;;
487;TROBADA DE PATINATGE ARTÍSTIC;ALEVI;;;;
488;TROBADA DE PATINATGE ARTÍSTIC;INFANTIL;;;;
489;TROBADA DE PATINATGE ARTÍSTIC;CADET;;;;
493;TROBADA DE TENNIS TAULA;JUVENIL;;;;
494;TROBADA DE TENNIS TAULA;CADET;;;;
495;TROBADA DE TENNIS TAULA;INFANTIL;;;;
496;TROBADA DE GIMNÀSTICA ARTÍSTICA;PREBENJAMI;;;;
497;TROBADA DE GIMNÀSTICA ARTÍSTICA;BENJAMI;;;;
498;TROBADA DE GIMNÀSTICA ARTÍSTICA;ALEVI;;;;
499;TROBADA DE GIMNÀSTICA ARTÍSTICA;INFANTIL;;;;
500;TROBADA DE GIMNÀSTICA ARTÍSTICA;CADET;;;;
501;TROBADA DE GIMNÀSTICA ARTÍSTICA;JUVENIL;;;;
502;TROBADA DE GIMNÀSTICA ARTÍSTICA;TÈCNIC;;;;TEC
503;TROBADA DE GIMNÀSTICA ARTÍSTICA;DELEGAT/DA;;;;
504;BÀSQUET;TUTOR/TUTORA DE JOC. TAULA;;;;
510;TROBADES D'HANDBOL;PREBENJAMÍ;;;;
511;TROBADES D'HANDBOL;BENJAMÍ;;;;
512;TROBADES D'HANDBOL;PREALEVÍ;;;;
513;TROBADES D'HANDBOL;ALEVÍ;;;;
514;TROBADES D'HANDBOL;PREINFANTIL;;;;
519;PLA CATALÀ ESPORT ESCOLA;JUNIOR;;;;
525;PLA CATALÀ ESPORT ESCOLA;PREINFANTIL;;;;
526;PLA CATALÀ ESPORT ESCOLA;PREALEVI;;;;
541;TROBADA DE PATINATGE ARTÍSTIC;JUVENIL;;;;
542;TROBADA DE PATINATGE ARTÍSTIC;JUNIOR;;;;
543;ESQUÍ;PRE-ALEVÍ;;;;
544;GIMNÀSTICA ESTÈTICA DE GRUP;INFANTIL;;;;
545;GIMNÀSTICA ESTÈTICA DE GRUP;JUNIOR;;;;
546;WATERPOLO;PREBENJAMI;;;;
547;WATERPOLO;BENJAMI;;;;
548;WATERPOLO;PREALEVI;;;;
549;WATERPOLO;ALEVI;;;;
550;WATERPOLO;PREINFANTIL;;;;
551;WATERPOLO;INFANTIL;;;;
552;WATERPOLO;CADET;;;;
553;WATERPOLO;JUVENIL;;;;
554;GIMNÀSTICA ESTÈTICA DE GRUP;TÈCNIC;;;;TEC
555;STREET HOQUEI;BENJAMÍ;;;;
556;GIMNÀSTICA ESTÈTICA DE GRUP;BENJAMÍ;;;;
557;GIMNÀSTICA ESTÈTICA DE GRUP;ALEVÍ;;;;
558;GIMNÀSTICA ESTÈTICA DE GRUP;CADET;;;;
559;GIMNÀSTICA ESTÈTICA DE GRUP;JUVENIL;;;;
560;VOLEI PLATJA;TUTOR/TUTORA DE JOC;;;;
561;FUTBOL PLATJA;TUTOR/TUTORA DE JOC;;;;
570;TROBADES DE FUTBOL 7;PREBENJAMÍ;;;;
571;TROBADES DE FUTBOL 7;BENJAMÍ;;;;
572;TROBADES DE FUTBOL 7;PREALEVÍ;;;;
573;TROBADES DE FUTBOL 7;ALEVÍ;;;;
574;TROBADES DE FUTBOL 7;TÈCNIC;;;;TEC
576;RUGBI;PREBENJAMI;;;;
577;RUGBI;BENJAMI;;;;
578;RUGBI;PREALEVI;;;;
579;RUGBI;ALEVI;;;;
580;RUGBI;CADET;;;;
581;RUGBI;JUVENIL;;;;
582;RUGBI;JUNIOR;;;;
583;RUGBI;LLIGA JOVE;;;;
584;RUGBI;TÈCNIC;;;;TEC
585;RUGBI;DELEGAT;;;;
586;RUGBI;PREINFANTIL;;;;
587;RUGBI;INFANTIL;;;;
588;FUTBOL 11;JÚNIOR;;;;
589;ESPECIAL;SENIOR;;;;
592;TROBADES DE VOLEIBOL;PREBENJAMÍ;;;;
593;TROBADES DE VOLEIBOL;BENJAMÍ;;;;
594;TROBADES DE VOLEIBOL;PREALEVÍ;;;;
595;TROBADES DE VOLEIBOL;ALEVÍ;;;;
596;ESGRIMA;PREBENJAMÍ;;;;
597;ESGRIMA;BENJAMÍ;;;;
598;ESGRIMA;ALEVÍ;;;;
599;ESGRIMA;INFANTIL;;;;
600;ESGRIMA;CADET;;;;
601;ESGRIMA;JUVENIL;;;;
602;ESGRIMA;JUNIOR;;;;
603;ESGRIMA;DELEGAT;;;;
604;ESGRIMA;TÈCNIC;;;;TEC
605;PASSI ATLETISME CEM MAR BELLA;SENIOR;;;;
606;PASSI ATLETISME CEM MAR BELLA;VETERA;;;;
607;PASSI ATLETISME CEM MAR BELLA;MENOR;;;;
608;ULTIMATE FRISBEE;PREBENJAMI;;;;
609;ULTIMATE FRISBEE;BENJAMI;;;;
610;ULTIMATE FRISBEE;PREALEVI;;;;
611;ULTIMATE FRISBEE;ALEVI;;;;
612;ULTIMATE FRISBEE;PREINFANTIL;;;;
613;ULTIMATE FRISBEE;INFANTIL;;;;
614;ULTIMATE FRISBEE;JUVENIL;;;;
615;ULTIMATE FRISBEE;CADET;;;;
617;BÀSQUET;COMITÈ;;;;
618;FUTBOL 7;COMITÈ;;;;
619;FUTBOL 5;COMITÈ;;;;
620;VOLEIBOL;COMITÈ;;;;
621;HANDBOL;COMITÈ;;;;
622;HOQUEI PATINS;COMITÈ;;;;
623;SHOOT BALL;COMITÈ;;;;
624;GIMNÀSTICA ESTÈTICA DE GRUP;PREBENJAMÍ;;;;
625;PATINATGE ARTÍSTIC;EDUCACIÓ INFANTIL;;;;
629;SKATE;JÚNIOR;;;;
630;SKATE;CADET;;;;
631;SKATE;BENJAMÍ;;;;
632;TRAMPOLÍ;JÚNIOR;;;;
633;FUTBOL 11;TUTOR/TUTORA DE JOC;;;;
634;TORNEIG INTERCENTRES;INFANTIL;;;1;
637;TROBADES DE SHOOT-BALL;INFANTIL;;;;
639;TROBADA DE TENNIS TAULA;ALEVI;;;;
640;TROBADA DE TENNIS TAULA;BENJAMI;;;;
641;TROBADA DE TENNIS TAULA;PREBENJAMI;;;;
642;TROBADA DE MINITENNIS;PREBENJAMI;;;;
643;TROBADA DE MINITENNIS;BENJAMI;;;;
644;TROBADA DE MINITENNIS;ALEVI;;;;
645;TROBADA DE MINITENNIS;INFANTIL;;;;
646;TROBADA DE MINITENNIS;CADET;;;;
647;TROBADA DE MINITENNIS;JUVENIL;;;;
648;ESPORT PER NADAL;ESPORTISTA;;;;
649;MULTIESPORT PUBLICA;2012-2013;;;;
650;MULTIESPORT PUBLICA;2014-2015;;;;
652;TROBADES DE SHOOT-BALL;CADET;;;;
654;HOQUEI SALA;BENJAMÍ;;;;
655;HOQUEI SALA;ALEVÍ;;;;
656;HOQUEI SALA;DELEGAT;;;;
657;TROBADA DE NATACIÓ ARTÍSTICA;PREBENJAMI;;;;
658;TROBADA DE NATACIÓ ARTÍSTICA;BENJAMI;;;;
659;TROBADA DE NATACIÓ ARTÍSTICA;ALEVI;;;;
660;TROBADA DE NATACIÓ ARTÍSTICA;INFANTIL;;;;
661;TROBADA DE NATACIÓ ARTÍSTICA;CADET;;;;
662;TROBADA DE NATACIÓ ARTÍSTICA;JUVENIL;;;;
663;TROBADA DE NATACIÓ ARTÍSTICA;JUNIOR;;;;
664;TROBADA DE NATACIÓ ARTÍSTICA;SÈNIOR;;;;
665;TROBADA SPIRIBOL;PREBENJAMI;;;;
666;TROBADA SPIRIBOL;BENJAMI;;;;
667;TROBADA SPIRIBOL;ALEVI;;;;
668;TROBADA SPIRIBOL;INFANTIL;;;;
669;TROBADA SPIRIBOL;CADET;;;;
670;TROBADA SPIRIBOL;JUVENIL;;;;
671;TROBADA SPIRIBOL;JUNIOR;;;;
672;TROBADA SPIRIBOL;LLIGA JOVE;;;;
674;CONVIVIM ESPORTIVAMENT (FEEB);PETITS;;;1;
677;CONVIVIM ESPORTIVAMENT (FEEB);MITJANS;;;2;
685;NATACIÓ ARTÍSTICA;SÈNIOR;;;;
686;TAEKWONDO;TÈCNIC;;;;TEC
687;TAEKWONDO;DELEGAT;;;;
688;TAEKWONDO;JUVENIL;;;;
689;GIMNÀSTICA ESTÈTICA DE GRUP;SÈNIOR;;;;
690;GIMNÀSTICA ESTÈTICA DE GRUP;DELEGAT;;;;
692;ESPECIAL;MENUTS;;;;
693;ESPECIAL;MENUDETS;;;;
697;ESPORTS SENSE BARRERES (Bàsquet);LLIGA JOVE;;;;
699;NATACIÓ;JÚNIOR;;;;
700;TROBADA DE TRAMPOLÍ;PREBENJAMI;;;1;
702;TROBADA DE TRAMPOLÍ;BENJAMI;;;1;
704;TROBADA DE TRAMPOLÍ;ALEVI;;;1;
706;TROBADA DE TRAMPOLÍ;INFANTIL;;;1;
708;TROBADA DE TRAMPOLÍ;CADET;;;1;
710;CRIQUET SALA;CADET;;;;
715;TROBADA DE NATACIÓ ARTÍSTICA;TÈCNIC;;;1;TEC
717;LLIGUES EXTERNES;TUTOR/TUTORA DE JOC;;;90;
723;ESPECIAL;DIRECTIU;;;50;
724;TROBADA DE PATINATGE ARTÍSTIC;DELEGAT/DA;;;6;
725;TROBADA DE PATINATGE ARTÍSTIC;TÈCNIC;;;7;TEC
726;TROBADA DE TENNIS TAULA;TÈCNIC;;;7;TEC
727;TROBADA DE TENNIS TAULA;DELEGAT;;;8;
728;BÀDMINTON;SÈNIOR;;;50;
